wl,fighterx,fightery,agex,heightx,reachx,slpmx,stacx,sapmx,tdavgx,tdaccx,tddefx,subavgx,winsx,lossesx,drawsx,stanceopenstancex,stanceorthodoxx,stancesouthpawx,stanceswitchx,agey,heighty,reachy,slpmy,stacy,sapmy,tdavgy,tdaccy,tddefy,subavgy,winsy,lossesy,drawsy,stanceopenstancey,stanceorthodoxy,stancesouthpawy,stanceswitchy
1,Joe Lauzon,Takanori Gomi,39,70,71,2,39,54,2,45,54,2,28,16,0,0,1,0,0,45,67,70,3,41,60,1,65,63,0,35,14,0,0,0,1,0
0,Joe Lauzon,Anthony Pettis,39,70,71,2,39,54,2,45,54,2,28,16,0,0,1,0,0,37,70,72,3,47,54,0,50,60,1,24,10,0,0,1,0,0
1,Joe Lauzon,Jamie Varner,39,70,71,2,39,54,2,45,54,2,28,16,0,0,1,0,0,39,68,71,2,34,58,3,53,66,0,21,11,1,0,1,0,0
0,Joe Lauzon,George Sotiropoulos,39,70,71,2,39,54,2,45,54,2,28,16,0,0,1,0,0,46,70,71,2,27,67,2,31,53,1,14,7,0,0,1,0,0
0,Joe Proctor,Bryan Barberena,38,70,72,3,36,59,0,0,70,1,11,5,0,0,1,0,0,34,72,72,5,48,44,0,22,49,0,18,11,0,0,0,1,0
0,Joe Proctor,Yancy Medeiros,38,70,72,3,36,59,0,0,70,1,11,5,0,0,1,0,0,36,70,75,4,37,47,0,50,73,0,15,8,0,0,1,0,0
1,Joe Proctor,Cristiano Marcello,38,70,72,3,36,59,0,0,70,1,11,5,0,0,1,0,0,46,69,72,2,33,58,0,11,20,0,13,6,0,0,1,0,0
1,Joe Proctor,Jeremy Larsen,38,70,72,3,36,59,0,0,70,1,11,5,0,0,1,0,0,39,70,70,4,48,57,2,33,0,0,8,5,0,0,1,0,0
0,Joe Pyfer,Jack Hermansson,27,74,75,3,40,51,1,41,50,0,12,3,0,0,1,0,0,35,73,77,5,44,56,1,30,80,0,24,8,0,0,1,0,0
1,Joe Pyfer,Alen Amedovski,27,74,75,3,40,51,1,41,50,0,12,3,0,0,1,0,0,35,70,74,0,30,46,0,0,0,0,8,4,0,0,1,0,0
1,Joe Pyfer,Abdul Razak Alhassan,27,74,75,3,40,51,1,41,50,0,12,3,0,0,1,0,0,38,70,73,3,48,55,0,38,50,0,12,6,0,0,1,0,0
0,Joe Riggs,Chris Camozzi,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0,37,74,75,3,44,56,0,19,57,0,24,13,0,0,1,0,0
1,Joe Riggs,Nick Diaz,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0,40,73,76,5,42,59,1,32,60,1,26,10,0,0,0,1,0
0,Joe Riggs,Mike Swick,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0,44,73,77,2,37,54,1,50,61,0,15,6,0,0,1,0,0
0,Joe Riggs,Matt Hughes,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0,50,69,73,2,53,53,2,50,35,1,45,9,0,0,0,0,1
1,Joe Riggs,Joe Doerksen,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0,46,72,75,1,42,50,2,33,33,2,51,16,0,0,1,0,0
1,Joe Solecki,Austin Hubbard,30,69,70,2,56,52,2,50,50,1,13,4,0,0,1,0,0,32,70,71,3,46,56,1,52,63,0,16,7,0,0,1,0,0
1,Joe Solecki,Matt Wiman,30,69,70,2,56,52,2,50,50,1,13,4,0,0,1,0,0,40,70,68,3,50,51,2,37,56,1,16,10,0,0,1,0,0
1,Joe Solecki,Carl Deaton,30,69,70,2,56,52,2,50,50,1,13,4,0,0,1,0,0,34,67,69,1,31,61,0,0,50,0,17,7,0,0,1,0,0
1,Joe Solecki,Jim Miller,30,69,70,2,56,52,2,50,50,1,13,4,0,0,1,0,0,40,68,71,2,42,58,1,44,48,1,37,17,0,0,0,1,0
0,Joe Stevenson,Diego Sanchez,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,42,70,72,2,37,56,1,24,46,0,31,13,0,0,0,1,0
1,Joe Stevenson,Kurt Pellegrino,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,44,68,70,2,43,63,2,54,69,0,16,7,0,0,1,0,0
1,Joe Stevenson,Nate Diaz,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,38,72,76,4,45,52,1,30,41,1,22,13,0,0,0,1,0
1,Joe Stevenson,Spencer Fisher,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,47,67,68,3,43,64,0,30,60,0,24,9,0,0,0,1,0
0,Joe Stevenson,Josh Neer,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,40,71,72,3,46,58,1,34,46,1,36,16,1,0,1,0,0
1,Joe Stevenson,Luke Cummo,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,43,72,74,1,43,59,0,55,42,1,6,6,0,0,1,0,0
0,Joe Stevenson,Mac Danzig,41,67,70,2,44,60,2,44,39,2,33,16,0,0,1,0,0,44,68,70,3,48,57,1,37,46,0,21,12,1,0,1,0,0
1,Joel Alvarez,Marc Diakiese,30,75,77,3,46,50,0,0,11,1,20,3,0,0,1,0,0,30,70,73,2,40,52,3,43,66,0,17,7,0,0,1,0,0
1,Joel Alvarez,Joe Duffy,30,75,77,3,46,50,0,0,11,1,20,3,0,0,1,0,0,36,70,73,2,34,54,0,66,64,0,16,5,0,0,1,0,0
1,Joel Alvarez,Alexander Yakovlev,30,75,77,3,46,50,0,0,11,1,20,3,0,0,1,0,0,39,75,74,1,47,58,1,35,72,0,24,10,1,0,0,1,0
1,Joel Alvarez,Thiago Moises,30,75,77,3,46,50,0,0,11,1,20,3,0,0,1,0,0,28,69,70,2,39,54,1,40,56,1,17,7,0,0,1,0,0
0,Joel Alvarez,Arman Tsarukyan,30,75,77,3,46,50,0,0,11,1,20,3,0,0,1,0,0,27,67,72,3,48,54,3,36,75,0,21,3,0,0,1,0,0
0,Joey Beltran,Pat Barry,42,73,75,4,36,54,0,18,75,0,17,14,0,0,1,0,0,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0
1,Joey Beltran,Tim Hague,42,73,75,4,36,54,0,18,75,0,17,14,0,0,1,0,0,40,76,76,2,47,46,1,33,85,0,21,13,0,0,1,0,0
1,Joey Beltran,Aaron Rosa,42,73,75,4,36,54,0,18,75,0,17,14,0,0,1,0,0,40,76,77,4,47,45,0,33,85,0,18,6,0,0,1,0,0
0,Joey Beltran,Fabio Maldonado,42,73,75,4,36,54,0,18,75,0,17,14,0,0,1,0,0,43,73,75,5,58,53,0,57,61,0,23,11,0,0,1,0,0
0,Joey Gomez,Jose Quinonez,34,70,71,3,49,50,2,28,0,0,7,1,0,0,1,0,0,33,68,69,3,45,64,2,47,42,0,9,5,0,0,0,1,0
0,Joey Gomez,Jose Quinonez,37,70,73,2,28,55,0,10,50,0,6,2,0,0,1,0,0,33,68,69,3,45,64,2,47,42,0,9,5,0,0,0,1,0
0,John Albert,Ivan Menjivar,37,68,68,3,49,35,0,0,50,6,6,5,0,0,1,0,0,41,66,64,2,37,65,0,28,38,1,25,12,0,0,1,0,0
0,John Albert,Yaotzin Meza,37,68,68,3,49,35,0,0,50,6,6,5,0,0,1,0,0,43,69,71,1,41,64,1,20,18,1,21,11,0,0,1,0,0
0,John Alessio,Thiago Alves,44,70,72,2,39,54,1,38,70,1,35,17,0,0,1,0,0,40,69,70,3,41,62,0,60,63,0,23,15,0,0,1,0,0
0,John Castaneda,Daniel Santos,32,66,71,4,50,56,1,37,71,0,21,6,0,0,0,0,1,28,67,67,4,37,50,1,50,73,0,12,2,0,0,1,0,0
1,John Castaneda,Miles Johns,32,66,71,4,50,56,1,37,71,0,21,6,0,0,0,0,1,29,67,66,3,48,68,1,21,85,0,13,2,0,0,1,0,0
1,John Castaneda,Muin Gafurov,32,66,71,4,50,56,1,37,71,0,21,6,0,0,0,0,1,27,67,68,2,41,48,2,26,62,0,18,6,0,0,0,1,0
1,John Castaneda,Kyung Ho Kang,32,66,71,4,50,56,1,37,71,0,21,6,0,0,0,0,1,36,69,73,3,48,55,1,57,68,0,19,10,0,0,1,0,0
0,John Cholish,Danny Castillo,40,71,74,2,49,73,1,31,78,0,8,3,0,0,1,0,0,44,69,71,2,42,62,2,38,63,0,17,10,0,0,1,0,0
0,John Cholish,Gleison Tibau,40,71,74,2,49,73,1,31,78,0,8,3,0,0,1,0,0,40,70,71,1,31,63,4,53,92,0,33,14,0,0,0,1,0
1,John Dodson,Nathaniel Wood,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,30,66,69,5,50,56,1,48,70,0,20,6,0,0,1,0,0
0,John Dodson,Demetrious Johnson,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,37,63,66,3,54,67,3,56,65,0,27,3,1,0,1,0,0
0,John Dodson,Jimmie Rivera,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,34,64,68,4,40,60,0,27,92,0,23,5,0,0,1,0,0
0,John Dodson,John Lineker,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0
1,John Dodson,John Moraga,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,39,66,66,2,43,56,0,23,44,1,19,7,0,0,1,0,0
1,John Dodson,Eddie Wineland,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,39,67,69,3,29,68,0,33,86,0,24,16,1,0,1,0,0
1,John Dodson,Tim Elliott,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,37,67,66,3,44,56,3,47,59,1,21,13,1,0,0,1,0
0,John Dodson,Merab Dvalishvili,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,33,66,68,4,41,57,6,36,80,0,17,4,0,0,1,0,0
0,John Dodson,Marlon Moraes,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0,35,66,67,3,40,54,0,41,46,0,23,10,1,0,1,0,0
1,John Hathaway,Rick Story,36,73,75,3,40,62,2,43,60,0,17,2,0,0,1,0,0,39,69,71,3,41,62,2,48,63,0,19,9,0,0,0,1,0
1,John Hathaway,Diego Sanchez,36,73,75,3,40,62,2,43,60,0,17,2,0,0,1,0,0,42,70,72,2,37,56,1,24,46,0,31,13,0,0,0,1,0
0,John Hathaway,Mike Pyle,36,73,75,3,40,62,2,43,60,0,17,2,0,0,1,0,0,48,72,74,2,45,60,1,35,70,1,27,14,1,0,1,0,0
1,John Hathaway,John Maguire,36,73,75,3,40,62,2,43,60,0,17,2,0,0,1,0,0,40,69,69,1,41,65,2,46,77,1,24,9,0,0,0,1,0
1,John Howard,Uriah Hall,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,39,72,79,3,48,54,0,38,64,0,18,11,0,0,1,0,0
1,John Howard,Cathal Pendred,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,36,73,75,2,44,55,2,23,83,0,17,4,1,0,1,0,0
1,John Howard,Chris Wilson,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,46,73,75,2,50,55,1,50,60,1,18,10,0,0,1,0,0
1,John Howard,Tamdan McCrory,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,37,76,76,2,49,46,2,50,33,2,14,5,0,0,0,0,1
0,John Howard,Ryan LaFlare,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,40,73,74,2,40,63,2,44,58,0,14,3,0,0,0,1,0
0,John Howard,Tim Means,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,40,74,75,5,49,60,1,42,65,0,33,15,1,0,1,0,0
0,John Howard,Lorenz Larkin,41,67,72,2,50,51,2,49,53,0,24,13,0,0,1,0,0,37,71,72,3,46,63,0,42,79,0,18,6,0,0,1,0,0
0,John Lineker,Ali Bagautinov,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,38,64,65,2,42,52,2,36,65,0,15,6,0,0,1,0,0
1,John Lineker,Ian McCall,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,39,65,64,3,39,67,2,30,88,0,13,5,1,0,1,0,0
1,John Lineker,Phil Harris,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,40,64,65,2,26,68,1,21,60,0,22,12,0,0,1,0,0
1,John Lineker,Brian Kelleher,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,37,66,66,3,41,54,1,41,60,0,24,15,0,0,0,0,1
1,John Lineker,Michael McDonald,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,33,69,70,2,42,57,1,66,52,1,17,4,0,0,1,0,0
0,John Lineker,Cory Sandhagen,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,31,71,70,5,44,58,1,33,64,0,17,4,0,0,0,0,1
1,John Lineker,Marlon Vera,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,31,68,70,4,50,51,0,39,70,0,21,8,1,0,0,0,1
0,John Lineker,Louis Gaudinot,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,39,63,63,2,37,48,0,40,31,1,8,4,0,0,1,0,0
1,John Lineker,Francisco Rivera,33,63,67,5,40,56,0,58,67,0,31,9,0,0,1,0,0,42,68,70,4,41,68,1,63,68,0,11,7,0,0,1,0,0
0,John Maguire,Mitch Clarke,40,69,69,1,41,65,2,46,77,1,24,9,0,0,0,1,0,38,70,73,2,34,47,0,15,50,0,11,5,0,0,1,0,0
1,John Maguire,Justin Edwards,40,69,69,1,41,65,2,46,77,1,24,9,0,0,0,1,0,41,70,70,2,42,51,2,26,27,1,9,5,0,0,1,0,0
0,John Makdessi,Yancy Medeiros,38,68,68,5,49,68,0,0,86,0,18,9,0,0,1,0,0,36,70,75,4,37,47,0,50,73,0,15,8,0,0,1,0,0
0,John Makdessi,Dennis Hallman,38,68,68,5,49,68,0,0,86,0,18,9,0,0,1,0,0,48,69,72,1,44,43,1,30,25,2,53,20,2,0,1,0,0
1,John Makdessi,Daron Cruickshank,38,68,68,5,49,68,0,0,86,0,18,9,0,0,1,0,0,38,68,72,2,38,57,2,41,60,0,18,10,0,0,0,0,1
1,John Makdessi,Renee Forte,38,68,68,5,49,68,0,0,86,0,18,9,0,0,1,0,0,36,67,71,2,32,63,2,58,66,0,8,4,0,0,1,0,0
1,John Moraga,Bibulatov Magomed,39,66,66,2,43,56,0,23,44,1,19,7,0,0,1,0,0,35,65,65,3,51,52,2,40,75,0,14,2,0,0,1,0,0
0,John Moraga,Demetrious Johnson,39,66,66,2,43,56,0,23,44,1,19,7,0,0,1,0,0,37,63,66,3,54,67,3,56,65,0,27,3,1,0,1,0,0
0,John Moraga,Sergio Pettis,39,66,66,2,43,56,0,23,44,1,19,7,0,0,1,0,0,30,66,69,3,37,65,0,40,67,0,18,5,0,0,1,0,0
1,John Phillips,Alen Amedovski,38,71,75,1,34,49,0,0,7,0,22,11,0,0,0,1,0,35,70,74,0,30,46,0,0,0,0,8,4,0,0,1,0,0
0,John Phillips,Khamzat Chimaev,38,71,75,1,34,49,0,0,7,0,22,11,0,0,0,1,0,29,74,75,5,58,42,3,46,10,2,13,0,0,0,1,0,0
0,Johnny Bedford,Rani Yahya,41,70,71,4,50,63,1,62,62,0,21,13,1,0,1,0,0,39,66,67,1,37,50,2,32,24,1,28,11,1,0,1,0,0
0,Johnny Case,Jake Matthews,34,70,72,3,38,61,1,45,72,0,22,6,0,0,1,0,0,29,71,73,3,45,60,1,40,62,0,19,7,0,0,1,0,0
1,Johnny Case,Kazuki Tokudome,34,70,72,3,38,61,1,45,72,0,22,6,0,0,1,0,0,36,71,73,2,41,53,2,38,78,0,18,7,1,0,0,1,0
1,Johnny Case,Francisco Trevino,34,70,72,3,38,61,1,45,72,0,22,6,0,0,1,0,0,42,69,70,2,42,64,0,22,41,0,13,3,0,0,1,0,0
1,Johnny Eduardo,Jeff Curran,45,67,71,2,39,63,0,20,58,0,28,13,0,0,1,0,0,46,66,69,1,31,60,0,12,35,1,36,18,1,0,1,0,0
0,Johnny Eduardo,Raphael Assuncao,45,67,71,2,39,63,0,20,58,0,28,13,0,0,1,0,0,41,65,66,3,42,66,1,39,78,0,28,10,0,0,1,0,0
0,Johnny Eduardo,Alejandro Perez,45,67,71,2,39,63,0,20,58,0,28,13,0,0,1,0,0,34,66,67,3,35,61,0,22,70,0,23,9,1,0,1,0,0
1,Johnny Eduardo,Manvel Gamburyan,45,67,71,2,39,63,0,20,58,0,28,13,0,0,1,0,0,42,65,67,2,41,55,3,34,69,0,15,10,0,0,1,0,0
0,Johnny Eduardo,Matthew Lopez,45,67,71,2,39,63,0,20,58,0,28,13,0,0,1,0,0,37,67,69,3,50,55,3,60,71,1,10,4,0,0,0,1,0
0,Johnny Munoz,Tony Gravely,31,69,71,2,36,55,2,25,45,1,12,4,0,0,1,0,0,32,65,69,3,48,44,5,41,52,0,23,9,0,0,1,0,0
0,Johnny Munoz,Daniel Santos,31,69,71,2,36,55,2,25,45,1,12,4,0,0,1,0,0,28,67,67,4,37,50,1,50,73,0,12,2,0,0,1,0,0
1,Johnny Munoz,Jamey Simmons,31,69,71,2,36,55,2,25,45,1,12,4,0,0,1,0,0,31,66,70,0,21,74,0,0,50,0,7,4,0,0,1,0,0
1,Johnny Walker,Justin Ledet,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,35,76,80,3,39,49,0,50,42,0,9,4,0,0,1,0,0
0,Johnny Walker,Jamahal Hill,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,32,76,79,7,54,47,0,0,73,0,12,1,0,0,0,1,0
1,Johnny Walker,Paul Craig,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0
0,Johnny Walker,Nikita Krylov,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,31,75,77,4,55,44,2,38,53,1,30,9,0,0,1,0,0
0,Johnny Walker,Corey Anderson,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,34,75,79,4,46,59,4,50,83,0,14,5,0,0,1,0,0
1,Johnny Walker,Khalil Rountree Jr.,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,34,73,76,3,39,50,0,0,58,0,14,5,0,0,0,1,0
1,Johnny Walker,Ion Cutelaba,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,30,73,75,4,43,48,4,58,77,0,17,9,1,0,0,1,0
1,Johnny Walker,Anthony Smith,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,35,76,76,3,48,46,0,26,48,0,37,19,0,0,1,0,0
1,Johnny Walker,Ryan Spann,31,78,82,3,53,44,0,10,57,0,21,8,0,0,1,0,0,32,77,79,3,40,45,1,35,47,1,21,9,0,0,1,0,0
0,Johny Hendricks,Stephen Thompson,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,41,72,75,4,46,54,0,41,65,0,17,7,1,0,1,0,0
1,Johny Hendricks,Matt Brown,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,43,72,75,3,55,55,1,46,63,1,26,19,0,0,1,0,0
1,Johny Hendricks,Jon Fitch,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0
0,Johny Hendricks,Tim Boetsch,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,43,72,74,2,50,57,1,34,59,0,21,13,0,0,1,0,0
1,Johny Hendricks,Martin Kampmann,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,41,72,72,3,42,62,1,41,78,2,20,7,0,0,1,0,0
0,Johny Hendricks,Georges St-Pierre,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,42,71,76,3,53,72,4,74,83,1,26,2,0,0,1,0,0
0,Johny Hendricks,Paulo Costa,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0
1,Johny Hendricks,Mike Pierce,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,43,68,71,2,42,62,3,42,71,0,17,7,0,0,1,0,0
1,Johny Hendricks,Hector Lombard,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,46,69,71,3,46,53,1,48,77,0,34,10,1,0,0,1,0
1,Johny Hendricks,Carlos Condit,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,39,74,75,3,39,55,0,46,38,1,32,14,0,0,1,0,0
1,Johny Hendricks,TJ Waldburger,40,69,69,3,45,53,3,46,63,0,18,8,0,0,0,1,0,35,71,75,2,51,40,3,46,40,4,16,9,0,0,1,0,0
0,Jon Delos Reyes,Neil Seery,36,66,67,2,38,51,3,83,55,1,8,5,0,0,1,0,0,44,64,64,3,41,58,0,27,53,1,16,13,0,0,1,0,0
0,Jon Delos Reyes,Dustin Kimura,36,66,67,2,38,51,3,83,55,1,8,5,0,0,1,0,0,34,67,71,1,21,51,0,37,50,2,11,3,0,0,1,0,0
0,Jon Delos Reyes,Kyoji Horiguchi,36,66,67,2,38,51,3,83,55,1,8,5,0,0,1,0,0,33,65,66,3,45,62,2,44,55,0,19,2,0,0,1,0,0
1,Jon Fitch,Akihiro Gono,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,49,67,68,2,48,63,1,84,46,0,35,21,8,0,0,0,1
1,Jon Fitch,Paulo Thiago,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0
1,Jon Fitch,Kuniyoshi Hironaka,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,47,70,70,1,40,54,1,30,25,0,23,9,0,0,1,0,0
1,Jon Fitch,Diego Sanchez,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,42,70,72,2,37,56,1,24,46,0,31,13,0,0,0,1,0
1,Jon Fitch,Joshua Burkman,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,43,70,72,2,43,51,2,36,72,0,28,16,0,0,1,0,0
0,Jon Fitch,Georges St-Pierre,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,42,71,76,3,53,72,4,74,83,1,26,2,0,0,1,0,0
1,Jon Fitch,Ben Saunders,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,40,74,77,3,50,51,0,40,66,1,22,13,2,0,1,0,0
1,Jon Fitch,Erick Silva,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,39,72,74,2,48,49,0,35,56,1,19,9,0,0,1,0,0
1,Jon Fitch,Brock Larson,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,46,71,71,1,46,55,2,34,43,2,42,10,0,0,0,1,0
1,Jon Fitch,Thiago Alves,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,40,69,70,3,41,62,0,60,63,0,23,15,0,0,1,0,0
1,Jon Fitch,Thiago Alves,46,72,74,2,50,54,3,51,56,0,30,7,1,0,1,0,0,40,69,70,3,41,62,0,60,63,0,23,15,0,0,1,0,0
1,Jon Jones,Anthony Smith,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,35,76,76,3,48,46,0,26,48,0,37,19,0,0,1,0,0
1,Jon Jones,Quinton Jackson,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0
1,Jon Jones,Vladimir Matyushenko,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,53,72,74,1,44,59,3,46,70,0,27,8,0,0,1,0,0
1,Jon Jones,Chael Sonnen,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,46,73,73,3,43,62,3,59,66,0,29,15,1,0,0,1,0
1,Jon Jones,Rashad Evans,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,44,72,75,2,37,63,2,44,73,0,19,8,1,0,1,0,0
1,Jon Jones,Mauricio Rua,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,42,73,76,3,50,54,2,48,49,0,27,14,1,0,1,0,0
1,Jon Jones,Thiago Santos,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,40,74,76,3,48,53,0,33,65,0,22,11,0,0,1,0,0
1,Jon Jones,Ryan Bader,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,40,74,74,2,43,71,3,44,80,0,23,5,0,0,1,0,0
1,Jon Jones,Ciryl Gane,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,33,76,81,5,60,63,0,21,50,0,12,2,0,0,1,0,0
1,Jon Jones,Stephan Bonnar,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,46,76,79,2,38,52,1,40,60,1,15,9,0,0,1,0,0
1,Jon Jones,Vitor Belfort,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,46,72,74,1,46,50,1,60,53,0,26,14,0,0,0,1,0
1,Jon Jones,Dominick Reyes,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,34,76,77,4,50,48,0,28,80,0,12,4,0,0,0,1,0
1,Jon Jones,Jake O'Brien,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,39,75,76,1,31,69,6,54,25,0,15,4,0,0,1,0,0
1,Jon Jones,Brandon Vera,36,76,84,4,57,64,1,45,95,0,27,1,0,0,1,0,0,46,75,78,3,56,52,0,53,59,0,15,7,0,0,1,0,0
1,Jon Madsen,Karlos Vemola,44,72,72,2,41,81,1,71,70,0,8,2,0,0,1,0,0,38,72,75,1,44,37,1,25,31,1,17,5,0,0,1,0,0
0,Jon Madsen,Mike Russow,44,72,72,2,41,81,1,71,70,0,8,2,0,0,1,0,0,47,73,73,1,47,59,4,43,0,0,15,3,0,0,1,0,0
1,Jon Madsen,Mostapha Al-Turk,44,72,72,2,41,81,1,71,70,0,8,2,0,0,1,0,0,50,74,77,1,19,53,0,0,0,0,6,6,0,0,1,0,0
0,Jonathan Brookins,Erik Koch,38,72,74,2,39,56,1,17,80,0,16,10,0,0,0,1,0,35,70,71,2,42,47,1,42,81,1,16,6,0,0,0,1,0
0,Jonathan Brookins,Dustin Poirier,38,72,74,2,39,56,1,17,80,0,16,10,0,0,0,1,0,35,69,72,5,50,53,1,36,63,1,29,8,0,0,0,1,0
1,Jonathan Brookins,Michael Johnson,38,72,74,2,39,56,1,17,80,0,16,10,0,0,0,1,0,37,70,73,4,39,57,0,41,81,0,23,19,0,0,0,1,0
0,Jonathan Brookins,Charles Oliveira,38,72,74,2,39,56,1,17,80,0,16,10,0,0,0,1,0,34,70,74,3,53,51,2,40,55,2,34,9,0,0,1,0,0
0,Jonathan Goulet,Josh Koscheck,44,72,73,1,41,46,4,70,45,0,23,12,0,0,1,0,0,46,70,73,1,36,63,2,48,64,0,17,11,0,0,1,0,0
0,Jonathan Goulet,Duane Ludwig,44,72,73,1,41,46,4,70,45,0,23,12,0,0,1,0,0,45,70,70,4,44,57,0,25,59,0,21,14,0,0,1,0,0
1,Jonathan Goulet,Luke Cummo,44,72,73,1,41,46,4,70,45,0,23,12,0,0,1,0,0,43,72,74,1,43,59,0,55,42,1,6,6,0,0,1,0,0
1,Jonathan Goulet,Jay Hieron,44,72,73,1,41,46,4,70,45,0,23,12,0,0,1,0,0,47,72,75,1,32,61,4,60,66,1,23,7,0,0,1,0,0
1,Jonathan Martinez,Vince Morales,29,68,70,4,50,58,0,41,69,0,19,4,0,0,0,1,0,33,69,70,4,37,53,0,25,64,0,11,7,0,0,1,0,0
